"","lat","lon"
"29312",39.064682456,-74.865126194
"29313",39.064682456,-74.864126194
"29314",39.064682456,-74.863126194
"29315",39.064682456,-74.862126194
"29316",39.064682456,-74.861126194
"29317",39.064682456,-74.860126194
"29318",39.064682456,-74.859126194
"29319",39.064682456,-74.858126194
"29320",39.064682456,-74.857126194
"29321",39.064682456,-74.856126194
"29322",39.064682456,-74.855126194
"29323",39.064682456,-74.854126194
"29324",39.064682456,-74.853126194
"29325",39.064682456,-74.852126194
"29326",39.064682456,-74.851126194
"29327",39.064682456,-74.850126194
"29328",39.064682456,-74.849126194
"29329",39.064682456,-74.848126194
"29330",39.064682456,-74.847126194
"29331",39.064682456,-74.846126194
"29332",39.064682456,-74.845126194
"29333",39.064682456,-74.844126194
"29334",39.064682456,-74.843126194
"29335",39.064682456,-74.842126194
"29336",39.064682456,-74.841126194
"29337",39.064682456,-74.840126194
"29338",39.064682456,-74.839126194
"29339",39.064682456,-74.838126194
"29340",39.064682456,-74.837126194
"29341",39.064682456,-74.836126194
"29342",39.064682456,-74.835126194
"29343",39.064682456,-74.834126194
"29344",39.064682456,-74.833126194
"29345",39.064682456,-74.832126194
"29346",39.064682456,-74.831126194
"29347",39.064682456,-74.830126194
"29348",39.064682456,-74.829126194
"29349",39.064682456,-74.828126194
"29350",39.064682456,-74.827126194
"29351",39.064682456,-74.826126194
"29352",39.064682456,-74.825126194
"29353",39.064682456,-74.824126194
"29354",39.064682456,-74.823126194
"29355",39.064682456,-74.822126194
"29356",39.064682456,-74.821126194
"29357",39.064682456,-74.820126194
"29358",39.064682456,-74.819126194
"29359",39.064682456,-74.818126194
"29360",39.064682456,-74.817126194
"29361",39.064682456,-74.816126194
"29362",39.064682456,-74.815126194
"29363",39.064682456,-74.814126194
"29364",39.064682456,-74.813126194
"29365",39.064682456,-74.812126194
"29366",39.064682456,-74.811126194
"29367",39.064682456,-74.810126194
"29368",39.064682456,-74.809126194
"29369",39.064682456,-74.808126194
"29370",39.064682456,-74.807126194
"29371",39.064682456,-74.806126194
"29372",39.064682456,-74.805126194
"29373",39.064682456,-74.804126194
"29374",39.064682456,-74.803126194
"29375",39.064682456,-74.802126194
"29376",39.064682456,-74.801126194
"29377",39.064682456,-74.800126194
"29378",39.064682456,-74.799126194
"29379",39.064682456,-74.798126194
"29380",39.064682456,-74.797126194
"29381",39.064682456,-74.796126194
"29382",39.064682456,-74.795126194
"29383",39.064682456,-74.794126194
"29384",39.064682456,-74.793126194
"29385",39.064682456,-74.792126194
"29386",39.064682456,-74.791126194
"29387",39.064682456,-74.790126194
"29388",39.064682456,-74.789126194
"29389",39.064682456,-74.788126194
"29390",39.064682456,-74.787126194
"29391",39.064682456,-74.786126194
"29392",39.064682456,-74.785126194
"29393",39.064682456,-74.784126194
"29394",39.064682456,-74.783126194
"29395",39.064682456,-74.782126194
"29396",39.064682456,-74.781126194
"29397",39.064682456,-74.780126194
"29398",39.064682456,-74.779126194
"29399",39.064682456,-74.778126194
"29400",39.064682456,-74.777126194
"29401",39.064682456,-74.776126194
"29402",39.064682456,-74.775126194
"29403",39.064682456,-74.774126194
"29404",39.064682456,-74.773126194
"29405",39.064682456,-74.772126194
"29406",39.064682456,-74.771126194
"29407",39.064682456,-74.770126194
"29408",39.064682456,-74.769126194
"29409",39.064682456,-74.768126194
"29410",39.064682456,-74.767126194
"29411",39.064682456,-74.766126194
"29412",39.064682456,-74.765126194
"29413",39.064682456,-74.764126194
"29414",39.064682456,-74.763126194
"29415",39.064682456,-74.762126194
"29416",39.064682456,-74.761126194
"29417",39.064682456,-74.760126194
"29418",39.064682456,-74.759126194
"29419",39.064682456,-74.758126194
"29420",39.064682456,-74.757126194
"29421",39.064682456,-74.756126194
"29422",39.064682456,-74.755126194
"29423",39.064682456,-74.754126194
"29424",39.064682456,-74.753126194
"29425",39.064682456,-74.752126194
"29426",39.064682456,-74.751126194
"29427",39.064682456,-74.750126194
"29428",39.064682456,-74.749126194
"29429",39.064682456,-74.748126194
"29430",39.064682456,-74.747126194
"29431",39.064682456,-74.746126194
"29432",39.064682456,-74.745126194
"29433",39.064682456,-74.744126194
"29434",39.064682456,-74.743126194
"29435",39.064682456,-74.742126194
"29436",39.064682456,-74.741126194
"29437",39.063682456,-74.921126194
"29438",39.063682456,-74.920126194
"29439",39.063682456,-74.919126194
"29440",39.063682456,-74.918126194
"29441",39.063682456,-74.917126194
"29442",39.063682456,-74.916126194
"29443",39.063682456,-74.915126194
"29444",39.063682456,-74.914126194
"29445",39.063682456,-74.913126194
"29446",39.063682456,-74.912126194
"29447",39.063682456,-74.911126194
"29448",39.063682456,-74.910126194
"29449",39.063682456,-74.909126194
"29450",39.063682456,-74.908126194
"29451",39.063682456,-74.907126194
"29452",39.063682456,-74.906126194
"29453",39.063682456,-74.905126194
"29454",39.063682456,-74.904126194
"29455",39.063682456,-74.903126194
"29456",39.063682456,-74.902126194
"29457",39.063682456,-74.901126194
"29458",39.063682456,-74.900126194
"29459",39.063682456,-74.899126194
"29460",39.063682456,-74.898126194
"29461",39.063682456,-74.897126194
"29462",39.063682456,-74.896126194
"29463",39.063682456,-74.895126194
"29464",39.063682456,-74.894126194
"29465",39.063682456,-74.893126194
"29466",39.063682456,-74.892126194
"29467",39.063682456,-74.891126194
"29468",39.063682456,-74.890126194
"29469",39.063682456,-74.889126194
"29470",39.063682456,-74.888126194
"29471",39.063682456,-74.887126194
"29472",39.063682456,-74.886126194
"29473",39.063682456,-74.885126194
"29474",39.063682456,-74.884126194
"29475",39.063682456,-74.883126194
"29476",39.063682456,-74.882126194
"29477",39.063682456,-74.881126194
"29478",39.063682456,-74.880126194
"29479",39.063682456,-74.879126194
"29480",39.063682456,-74.878126194
"29481",39.063682456,-74.877126194
"29482",39.063682456,-74.876126194
"29483",39.063682456,-74.875126194
"29484",39.063682456,-74.874126194
"29485",39.063682456,-74.873126194
"29486",39.063682456,-74.872126194
"29487",39.063682456,-74.871126194
"29488",39.063682456,-74.870126194
"29489",39.063682456,-74.869126194
"29490",39.063682456,-74.868126194
"29491",39.063682456,-74.867126194
"29492",39.063682456,-74.866126194
"29493",39.063682456,-74.865126194
"29494",39.063682456,-74.864126194
"29495",39.063682456,-74.863126194
"29496",39.063682456,-74.862126194
"29497",39.063682456,-74.861126194
"29498",39.063682456,-74.860126194
"29499",39.063682456,-74.859126194
"29500",39.063682456,-74.858126194
"29501",39.063682456,-74.857126194
"29502",39.063682456,-74.856126194
"29503",39.063682456,-74.855126194
"29504",39.063682456,-74.854126194
"29505",39.063682456,-74.853126194
"29506",39.063682456,-74.852126194
"29507",39.063682456,-74.851126194
"29508",39.063682456,-74.850126194
"29509",39.063682456,-74.849126194
"29510",39.063682456,-74.848126194
"29511",39.063682456,-74.847126194
"29512",39.063682456,-74.846126194
"29513",39.063682456,-74.845126194
"29514",39.063682456,-74.844126194
"29515",39.063682456,-74.843126194
"29516",39.063682456,-74.842126194
"29517",39.063682456,-74.841126194
"29518",39.063682456,-74.840126194
"29519",39.063682456,-74.839126194
"29520",39.063682456,-74.838126194
"29521",39.063682456,-74.837126194
"29522",39.063682456,-74.836126194
"29523",39.063682456,-74.835126194
"29524",39.063682456,-74.834126194
"29525",39.063682456,-74.833126194
"29526",39.063682456,-74.832126194
"29527",39.063682456,-74.831126194
"29528",39.063682456,-74.830126194
"29529",39.063682456,-74.829126194
"29530",39.063682456,-74.828126194
"29531",39.063682456,-74.827126194
"29532",39.063682456,-74.826126194
"29533",39.063682456,-74.825126194
"29534",39.063682456,-74.824126194
"29535",39.063682456,-74.823126194
"29536",39.063682456,-74.822126194
"29537",39.063682456,-74.821126194
"29538",39.063682456,-74.820126194
"29539",39.063682456,-74.819126194
"29540",39.063682456,-74.818126194
"29541",39.063682456,-74.817126194
"29542",39.063682456,-74.816126194
"29543",39.063682456,-74.815126194
"29544",39.063682456,-74.814126194
"29545",39.063682456,-74.813126194
"29546",39.063682456,-74.812126194
"29547",39.063682456,-74.811126194
"29548",39.063682456,-74.810126194
"29549",39.063682456,-74.809126194
"29550",39.063682456,-74.808126194
"29551",39.063682456,-74.807126194
"29552",39.063682456,-74.806126194
"29553",39.063682456,-74.805126194
"29554",39.063682456,-74.804126194
"29555",39.063682456,-74.803126194
"29556",39.063682456,-74.802126194
"29557",39.063682456,-74.801126194
"29558",39.063682456,-74.800126194
"29559",39.063682456,-74.799126194
"29560",39.063682456,-74.798126194
"29561",39.063682456,-74.797126194
"29562",39.063682456,-74.796126194
"29563",39.063682456,-74.795126194
"29564",39.063682456,-74.794126194
"29565",39.063682456,-74.793126194
"29566",39.063682456,-74.792126194
"29567",39.063682456,-74.791126194
"29568",39.063682456,-74.790126194
"29569",39.063682456,-74.789126194
"29570",39.063682456,-74.788126194
"29571",39.063682456,-74.787126194
"29572",39.063682456,-74.786126194
"29573",39.063682456,-74.785126194
"29574",39.063682456,-74.784126194
"29575",39.063682456,-74.783126194
"29576",39.063682456,-74.782126194
"29577",39.063682456,-74.781126194
"29578",39.063682456,-74.780126194
"29579",39.063682456,-74.779126194
"29580",39.063682456,-74.778126194
"29581",39.063682456,-74.777126194
"29582",39.063682456,-74.776126194
"29583",39.063682456,-74.775126194
"29584",39.063682456,-74.774126194
"29585",39.063682456,-74.773126194
"29586",39.063682456,-74.772126194
"29587",39.063682456,-74.771126194
"29588",39.063682456,-74.770126194
"29589",39.063682456,-74.769126194
"29590",39.063682456,-74.768126194
"29591",39.063682456,-74.767126194
"29592",39.063682456,-74.766126194
"29593",39.063682456,-74.765126194
"29594",39.063682456,-74.764126194
"29595",39.063682456,-74.763126194
"29596",39.063682456,-74.762126194
"29597",39.063682456,-74.761126194
"29598",39.063682456,-74.760126194
"29599",39.063682456,-74.759126194
"29600",39.063682456,-74.758126194
"29601",39.063682456,-74.757126194
"29602",39.063682456,-74.756126194
"29603",39.063682456,-74.755126194
"29604",39.063682456,-74.754126194
"29605",39.063682456,-74.753126194
"29606",39.063682456,-74.752126194
"29607",39.063682456,-74.751126194
"29608",39.063682456,-74.750126194
"29609",39.063682456,-74.749126194
"29610",39.063682456,-74.748126194
"29611",39.063682456,-74.747126194
"29612",39.063682456,-74.746126194
"29613",39.063682456,-74.745126194
"29614",39.063682456,-74.744126194
"29615",39.063682456,-74.743126194
"29616",39.063682456,-74.742126194
"29617",39.062682456,-74.922126194
"29618",39.062682456,-74.921126194
"29619",39.062682456,-74.920126194
"29620",39.062682456,-74.919126194
"29621",39.062682456,-74.918126194
"29622",39.062682456,-74.917126194
"29623",39.062682456,-74.916126194
"29624",39.062682456,-74.915126194
"29625",39.062682456,-74.914126194
"29626",39.062682456,-74.913126194
"29627",39.062682456,-74.912126194
"29628",39.062682456,-74.911126194
"29629",39.062682456,-74.910126194
"29630",39.062682456,-74.909126194
"29631",39.062682456,-74.908126194
"29632",39.062682456,-74.907126194
"29633",39.062682456,-74.906126194
"29634",39.062682456,-74.905126194
"29635",39.062682456,-74.904126194
"29636",39.062682456,-74.903126194
"29637",39.062682456,-74.902126194
"29638",39.062682456,-74.901126194
"29639",39.062682456,-74.900126194
"29640",39.062682456,-74.899126194
"29641",39.062682456,-74.898126194
"29642",39.062682456,-74.897126194
"29643",39.062682456,-74.896126194
"29644",39.062682456,-74.895126194
"29645",39.062682456,-74.894126194
"29646",39.062682456,-74.893126194
"29647",39.062682456,-74.892126194
"29648",39.062682456,-74.891126194
"29649",39.062682456,-74.890126194
"29650",39.062682456,-74.889126194
"29651",39.062682456,-74.888126194
"29652",39.062682456,-74.887126194
"29653",39.062682456,-74.886126194
"29654",39.062682456,-74.885126194
"29655",39.062682456,-74.884126194
"29656",39.062682456,-74.883126194
"29657",39.062682456,-74.882126194
"29658",39.062682456,-74.881126194
"29659",39.062682456,-74.880126194
"29660",39.062682456,-74.879126194
"29661",39.062682456,-74.878126194
"29662",39.062682456,-74.877126194
"29663",39.062682456,-74.876126194
"29664",39.062682456,-74.875126194
"29665",39.062682456,-74.874126194
"29666",39.062682456,-74.873126194
"29667",39.062682456,-74.872126194
"29668",39.062682456,-74.871126194
"29669",39.062682456,-74.870126194
"29670",39.062682456,-74.869126194
"29671",39.062682456,-74.868126194
"29672",39.062682456,-74.867126194
"29673",39.062682456,-74.866126194
"29674",39.062682456,-74.865126194
"29675",39.062682456,-74.864126194
"29676",39.062682456,-74.863126194
"29677",39.062682456,-74.862126194
"29678",39.062682456,-74.861126194
"29679",39.062682456,-74.860126194
"29680",39.062682456,-74.859126194
"29681",39.062682456,-74.858126194
"29682",39.062682456,-74.857126194
"29683",39.062682456,-74.856126194
"29684",39.062682456,-74.855126194
"29685",39.062682456,-74.854126194
"29686",39.062682456,-74.853126194
"29687",39.062682456,-74.852126194
"29688",39.062682456,-74.851126194
"29689",39.062682456,-74.850126194
"29690",39.062682456,-74.849126194
"29691",39.062682456,-74.848126194
"29692",39.062682456,-74.847126194
"29693",39.062682456,-74.846126194
"29694",39.062682456,-74.845126194
"29695",39.062682456,-74.844126194
"29696",39.062682456,-74.843126194
"29697",39.062682456,-74.842126194
"29698",39.062682456,-74.841126194
"29699",39.062682456,-74.840126194
"29700",39.062682456,-74.839126194
"29701",39.062682456,-74.838126194
"29702",39.062682456,-74.837126194
"29703",39.062682456,-74.836126194
"29704",39.062682456,-74.835126194
"29705",39.062682456,-74.834126194
"29706",39.062682456,-74.833126194
"29707",39.062682456,-74.832126194
"29708",39.062682456,-74.831126194
"29709",39.062682456,-74.830126194
"29710",39.062682456,-74.829126194
"29711",39.062682456,-74.828126194
"29712",39.062682456,-74.827126194
"29713",39.062682456,-74.826126194
"29714",39.062682456,-74.825126194
"29715",39.062682456,-74.824126194
"29716",39.062682456,-74.823126194
"29717",39.062682456,-74.822126194
"29718",39.062682456,-74.821126194
"29719",39.062682456,-74.820126194
"29720",39.062682456,-74.819126194
"29721",39.062682456,-74.818126194
"29722",39.062682456,-74.817126194
"29723",39.062682456,-74.816126194
"29724",39.062682456,-74.815126194
"29725",39.062682456,-74.814126194
"29726",39.062682456,-74.813126194
"29727",39.062682456,-74.812126194
"29728",39.062682456,-74.811126194
"29729",39.062682456,-74.810126194
"29730",39.062682456,-74.809126194
"29731",39.062682456,-74.808126194
"29732",39.062682456,-74.807126194
"29733",39.062682456,-74.806126194
"29734",39.062682456,-74.805126194
"29735",39.062682456,-74.804126194
"29736",39.062682456,-74.803126194
"29737",39.062682456,-74.802126194
"29738",39.062682456,-74.801126194
"29739",39.062682456,-74.800126194
"29740",39.062682456,-74.799126194
"29741",39.062682456,-74.798126194
"29742",39.062682456,-74.797126194
"29743",39.062682456,-74.796126194
"29744",39.062682456,-74.795126194
"29745",39.062682456,-74.794126194
"29746",39.062682456,-74.793126194
"29747",39.062682456,-74.792126194
"29748",39.062682456,-74.791126194
"29749",39.062682456,-74.790126194
"29750",39.062682456,-74.789126194
"29751",39.062682456,-74.788126194
"29752",39.062682456,-74.787126194
"29753",39.062682456,-74.786126194
"29754",39.062682456,-74.785126194
"29755",39.062682456,-74.784126194
"29756",39.062682456,-74.783126194
"29757",39.062682456,-74.782126194
"29758",39.062682456,-74.781126194
"29759",39.062682456,-74.780126194
"29760",39.062682456,-74.779126194
"29761",39.062682456,-74.778126194
"29762",39.062682456,-74.777126194
"29763",39.062682456,-74.776126194
"29764",39.062682456,-74.775126194
"29765",39.062682456,-74.774126194
"29766",39.062682456,-74.773126194
"29767",39.062682456,-74.772126194
"29768",39.062682456,-74.771126194
"29769",39.062682456,-74.770126194
"29770",39.062682456,-74.769126194
"29771",39.062682456,-74.768126194
"29772",39.062682456,-74.767126194
"29773",39.062682456,-74.766126194
"29774",39.062682456,-74.765126194
"29775",39.062682456,-74.764126194
"29776",39.062682456,-74.763126194
"29777",39.062682456,-74.762126194
"29778",39.062682456,-74.761126194
"29779",39.062682456,-74.760126194
"29780",39.062682456,-74.759126194
"29781",39.062682456,-74.758126194
"29782",39.062682456,-74.757126194
"29783",39.062682456,-74.756126194
"29784",39.062682456,-74.755126194
"29785",39.062682456,-74.754126194
"29786",39.062682456,-74.753126194
"29787",39.062682456,-74.752126194
"29788",39.062682456,-74.751126194
"29789",39.062682456,-74.750126194
"29790",39.062682456,-74.749126194
"29791",39.062682456,-74.748126194
"29792",39.062682456,-74.747126194
"29793",39.062682456,-74.746126194
"29794",39.062682456,-74.745126194
"29795",39.062682456,-74.744126194
"29796",39.062682456,-74.743126194
"29797",39.061682456,-74.923126194
"29798",39.061682456,-74.922126194
"29799",39.061682456,-74.921126194
"29800",39.061682456,-74.920126194
"29801",39.061682456,-74.919126194
"29802",39.061682456,-74.918126194
"29803",39.061682456,-74.917126194
"29804",39.061682456,-74.916126194
"29805",39.061682456,-74.915126194
"29806",39.061682456,-74.914126194
"29807",39.061682456,-74.913126194
"29808",39.061682456,-74.912126194
"29809",39.061682456,-74.911126194
"29810",39.061682456,-74.910126194
"29811",39.061682456,-74.909126194
"29812",39.061682456,-74.908126194
"29813",39.061682456,-74.907126194
"29814",39.061682456,-74.906126194
"29815",39.061682456,-74.905126194
"29816",39.061682456,-74.904126194
"29817",39.061682456,-74.903126194
"29818",39.061682456,-74.902126194
"29819",39.061682456,-74.901126194
"29820",39.061682456,-74.900126194
"29821",39.061682456,-74.899126194
"29822",39.061682456,-74.898126194
"29823",39.061682456,-74.897126194
"29824",39.061682456,-74.896126194
"29825",39.061682456,-74.895126194
"29826",39.061682456,-74.894126194
"29827",39.061682456,-74.893126194
"29828",39.061682456,-74.892126194
"29829",39.061682456,-74.891126194
"29830",39.061682456,-74.890126194
"29831",39.061682456,-74.889126194
"29832",39.061682456,-74.888126194
"29833",39.061682456,-74.887126194
"29834",39.061682456,-74.886126194
"29835",39.061682456,-74.885126194
"29836",39.061682456,-74.884126194
"29837",39.061682456,-74.883126194
"29838",39.061682456,-74.882126194
"29839",39.061682456,-74.881126194
"29840",39.061682456,-74.880126194
"29841",39.061682456,-74.879126194
"29842",39.061682456,-74.878126194
"29843",39.061682456,-74.877126194
"29844",39.061682456,-74.876126194
"29845",39.061682456,-74.875126194
"29846",39.061682456,-74.874126194
"29847",39.061682456,-74.873126194
"29848",39.061682456,-74.872126194
"29849",39.061682456,-74.871126194
"29850",39.061682456,-74.870126194
"29851",39.061682456,-74.869126194
"29852",39.061682456,-74.868126194
"29853",39.061682456,-74.867126194
"29854",39.061682456,-74.866126194
"29855",39.061682456,-74.865126194
"29856",39.061682456,-74.864126194
"29857",39.061682456,-74.863126194
"29858",39.061682456,-74.862126194
"29859",39.061682456,-74.861126194
"29860",39.061682456,-74.860126194
"29861",39.061682456,-74.859126194
"29862",39.061682456,-74.858126194
"29863",39.061682456,-74.857126194
"29864",39.061682456,-74.856126194
"29865",39.061682456,-74.855126194
"29866",39.061682456,-74.854126194
"29867",39.061682456,-74.853126194
"29868",39.061682456,-74.852126194
"29869",39.061682456,-74.851126194
"29870",39.061682456,-74.850126194
"29871",39.061682456,-74.849126194
"29872",39.061682456,-74.848126194
"29873",39.061682456,-74.847126194
"29874",39.061682456,-74.846126194
"29875",39.061682456,-74.845126194
"29876",39.061682456,-74.844126194
"29877",39.061682456,-74.843126194
"29878",39.061682456,-74.842126194
"29879",39.061682456,-74.841126194
"29880",39.061682456,-74.840126194
"29881",39.061682456,-74.839126194
"29882",39.061682456,-74.838126194
"29883",39.061682456,-74.837126194
"29884",39.061682456,-74.836126194
"29885",39.061682456,-74.835126194
"29886",39.061682456,-74.834126194
"29887",39.061682456,-74.833126194
"29888",39.061682456,-74.832126194
"29889",39.061682456,-74.831126194
"29890",39.061682456,-74.830126194
"29891",39.061682456,-74.829126194
"29892",39.061682456,-74.828126194
"29893",39.061682456,-74.827126194
"29894",39.061682456,-74.826126194
"29895",39.061682456,-74.825126194
"29896",39.061682456,-74.824126194
"29897",39.061682456,-74.823126194
"29898",39.061682456,-74.822126194
"29899",39.061682456,-74.821126194
"29900",39.061682456,-74.820126194
"29901",39.061682456,-74.819126194
"29902",39.061682456,-74.818126194
"29903",39.061682456,-74.817126194
"29904",39.061682456,-74.816126194
"29905",39.061682456,-74.815126194
"29906",39.061682456,-74.814126194
"29907",39.061682456,-74.813126194
"29908",39.061682456,-74.812126194
"29909",39.061682456,-74.811126194
"29910",39.061682456,-74.810126194
"29911",39.061682456,-74.809126194
"29912",39.061682456,-74.808126194
"29913",39.061682456,-74.807126194
"29914",39.061682456,-74.806126194
"29915",39.061682456,-74.805126194
"29916",39.061682456,-74.804126194
"29917",39.061682456,-74.803126194
"29918",39.061682456,-74.802126194
"29919",39.061682456,-74.801126194
"29920",39.061682456,-74.800126194
"29921",39.061682456,-74.799126194
"29922",39.061682456,-74.798126194
"29923",39.061682456,-74.797126194
"29924",39.061682456,-74.796126194
"29925",39.061682456,-74.795126194
"29926",39.061682456,-74.794126194
"29927",39.061682456,-74.793126194
"29928",39.061682456,-74.792126194
"29929",39.061682456,-74.791126194
"29930",39.061682456,-74.790126194
"29931",39.061682456,-74.789126194
"29932",39.061682456,-74.788126194
"29933",39.061682456,-74.787126194
"29934",39.061682456,-74.786126194
"29935",39.061682456,-74.785126194
"29936",39.061682456,-74.784126194
"29937",39.061682456,-74.783126194
"29938",39.061682456,-74.782126194
"29939",39.061682456,-74.781126194
"29940",39.061682456,-74.780126194
"29941",39.061682456,-74.779126194
"29942",39.061682456,-74.778126194
"29943",39.061682456,-74.777126194
"29944",39.061682456,-74.776126194
"29945",39.061682456,-74.775126194
"29946",39.061682456,-74.774126194
"29947",39.061682456,-74.773126194
"29948",39.061682456,-74.772126194
"29949",39.061682456,-74.771126194
"29950",39.061682456,-74.770126194
"29951",39.061682456,-74.769126194
"29952",39.061682456,-74.768126194
"29953",39.061682456,-74.767126194
"29954",39.061682456,-74.766126194
"29955",39.061682456,-74.765126194
"29956",39.061682456,-74.764126194
"29957",39.061682456,-74.763126194
"29958",39.061682456,-74.762126194
"29959",39.061682456,-74.761126194
"29960",39.061682456,-74.760126194
"29961",39.061682456,-74.759126194
"29962",39.061682456,-74.758126194
"29963",39.061682456,-74.757126194
"29964",39.061682456,-74.756126194
"29965",39.061682456,-74.755126194
"29966",39.061682456,-74.754126194
"29967",39.061682456,-74.753126194
"29968",39.061682456,-74.752126194
"29969",39.061682456,-74.751126194
"29970",39.061682456,-74.750126194
"29971",39.061682456,-74.749126194
"29972",39.061682456,-74.748126194
"29973",39.061682456,-74.747126194
"29974",39.061682456,-74.746126194
"29975",39.061682456,-74.745126194
"29976",39.061682456,-74.744126194
"29977",39.060682456,-74.923126194
"29978",39.060682456,-74.922126194
"29979",39.060682456,-74.921126194
"29980",39.060682456,-74.920126194
"29981",39.060682456,-74.919126194
"29982",39.060682456,-74.918126194
"29983",39.060682456,-74.917126194
"29984",39.060682456,-74.916126194
"29985",39.060682456,-74.915126194
"29986",39.060682456,-74.914126194
"29987",39.060682456,-74.913126194
"29988",39.060682456,-74.912126194
"29989",39.060682456,-74.911126194
"29990",39.060682456,-74.910126194
"29991",39.060682456,-74.909126194
"29992",39.060682456,-74.908126194
"29993",39.060682456,-74.907126194
"29994",39.060682456,-74.906126194
"29995",39.060682456,-74.905126194
"29996",39.060682456,-74.904126194
"29997",39.060682456,-74.903126194
"29998",39.060682456,-74.902126194
"29999",39.060682456,-74.901126194
"30000",39.060682456,-74.900126194
"30001",39.060682456,-74.899126194
"30002",39.060682456,-74.898126194
"30003",39.060682456,-74.897126194
"30004",39.060682456,-74.896126194
"30005",39.060682456,-74.895126194
"30006",39.060682456,-74.894126194
"30007",39.060682456,-74.893126194
"30008",39.060682456,-74.892126194
"30009",39.060682456,-74.891126194
"30010",39.060682456,-74.890126194
"30011",39.060682456,-74.889126194
"30012",39.060682456,-74.888126194
"30013",39.060682456,-74.887126194
"30014",39.060682456,-74.886126194
"30015",39.060682456,-74.885126194
"30016",39.060682456,-74.884126194
"30017",39.060682456,-74.883126194
"30018",39.060682456,-74.882126194
"30019",39.060682456,-74.881126194
"30020",39.060682456,-74.880126194
"30021",39.060682456,-74.879126194
"30022",39.060682456,-74.878126194
"30023",39.060682456,-74.877126194
"30024",39.060682456,-74.876126194
"30025",39.060682456,-74.875126194
"30026",39.060682456,-74.874126194
"30027",39.060682456,-74.873126194
"30028",39.060682456,-74.872126194
"30029",39.060682456,-74.871126194
"30030",39.060682456,-74.870126194
"30031",39.060682456,-74.869126194
"30032",39.060682456,-74.868126194
"30033",39.060682456,-74.867126194
"30034",39.060682456,-74.866126194
"30035",39.060682456,-74.865126194
"30036",39.060682456,-74.864126194
"30037",39.060682456,-74.863126194
"30038",39.060682456,-74.862126194
"30039",39.060682456,-74.861126194
"30040",39.060682456,-74.860126194
"30041",39.060682456,-74.859126194
"30042",39.060682456,-74.858126194
"30043",39.060682456,-74.857126194
"30044",39.060682456,-74.856126194
"30045",39.060682456,-74.855126194
"30046",39.060682456,-74.854126194
"30047",39.060682456,-74.853126194
"30048",39.060682456,-74.852126194
"30049",39.060682456,-74.851126194
"30050",39.060682456,-74.850126194
"30051",39.060682456,-74.849126194
"30052",39.060682456,-74.848126194
"30053",39.060682456,-74.847126194
"30054",39.060682456,-74.846126194
"30055",39.060682456,-74.845126194
"30056",39.060682456,-74.844126194
"30057",39.060682456,-74.843126194
"30058",39.060682456,-74.842126194
"30059",39.060682456,-74.841126194
"30060",39.060682456,-74.840126194
"30061",39.060682456,-74.839126194
"30062",39.060682456,-74.838126194
"30063",39.060682456,-74.837126194
"30064",39.060682456,-74.836126194
"30065",39.060682456,-74.835126194
"30066",39.060682456,-74.834126194
"30067",39.060682456,-74.833126194
"30068",39.060682456,-74.832126194
"30069",39.060682456,-74.831126194
"30070",39.060682456,-74.830126194
"30071",39.060682456,-74.829126194
"30072",39.060682456,-74.828126194
"30073",39.060682456,-74.827126194
"30074",39.060682456,-74.826126194
"30075",39.060682456,-74.825126194
"30076",39.060682456,-74.824126194
"30077",39.060682456,-74.823126194
"30078",39.060682456,-74.822126194
"30079",39.060682456,-74.821126194
"30080",39.060682456,-74.820126194
"30081",39.060682456,-74.819126194
"30082",39.060682456,-74.818126194
"30083",39.060682456,-74.817126194
"30084",39.060682456,-74.816126194
"30085",39.060682456,-74.815126194
"30086",39.060682456,-74.814126194
"30087",39.060682456,-74.813126194
"30088",39.060682456,-74.812126194
"30089",39.060682456,-74.811126194
"30090",39.060682456,-74.810126194
"30091",39.060682456,-74.809126194
"30092",39.060682456,-74.808126194
"30093",39.060682456,-74.807126194
"30094",39.060682456,-74.806126194
"30095",39.060682456,-74.805126194
"30096",39.060682456,-74.804126194
"30097",39.060682456,-74.803126194
"30098",39.060682456,-74.802126194
"30099",39.060682456,-74.801126194
"30100",39.060682456,-74.800126194
"30101",39.060682456,-74.799126194
"30102",39.060682456,-74.798126194
"30103",39.060682456,-74.797126194
"30104",39.060682456,-74.796126194
"30105",39.060682456,-74.795126194
"30106",39.060682456,-74.794126194
"30107",39.060682456,-74.793126194
"30108",39.060682456,-74.792126194
"30109",39.060682456,-74.791126194
"30110",39.060682456,-74.790126194
"30111",39.060682456,-74.789126194
"30112",39.060682456,-74.788126194
"30113",39.060682456,-74.787126194
"30114",39.060682456,-74.786126194
"30115",39.060682456,-74.785126194
"30116",39.060682456,-74.784126194
"30117",39.060682456,-74.783126194
"30118",39.060682456,-74.782126194
"30119",39.060682456,-74.781126194
"30120",39.060682456,-74.780126194
"30121",39.060682456,-74.779126194
"30122",39.060682456,-74.778126194
"30123",39.060682456,-74.777126194
"30124",39.060682456,-74.776126194
"30125",39.060682456,-74.775126194
"30126",39.060682456,-74.774126194
"30127",39.060682456,-74.773126194
"30128",39.060682456,-74.772126194
"30129",39.060682456,-74.771126194
"30130",39.060682456,-74.770126194
"30131",39.060682456,-74.769126194
"30132",39.060682456,-74.768126194
"30133",39.060682456,-74.767126194
"30134",39.060682456,-74.766126194
